Frame,Left,Right,Filler,FillerLength,Count,TextCount,SiteCount,RegionCount,TypeCount,FirstSign,FinalSign,StemMinusFinal,RestAfterInitial,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,DominantType,DominantTypeShare,DominantSymbol,DominantSymbolShare,SealPct,CompletePct,Examples
861|<END>,861,<END>,002-740,2,1,1,1,1,1,002,740,002,740,Kalibangan,1.0,Inter-Riverine,1.0,TAG:L,1.0,Mult,1.0,0.0,0.0,1942.2/K-87/Kalibangan
861|<END>,861,<END>,002-740-090-621,4,1,1,1,1,1,002,621,002-740-090,740-090-621,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Comp,1.0,1.0,0.0,2815.1/M-295/Mohenjo-daro
861|<END>,861,<END>,002-772-740,3,1,1,1,1,1,002,740,002-772,772-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2679.1/M-152/Mohenjo-daro
861|<END>,861,<END>,002-790-721-390,4,1,1,1,1,1,002,390,002-790-721,790-721-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,3148.1/M-724/Mohenjo-daro
861|<END>,861,<END>,002-798-233-070-520,5,1,1,1,1,1,002,520,002-798-233-070,798-233-070-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3228.1/M-815/Mohenjo-daro
861|<END>,861,<END>,002-798-585-740,4,1,1,1,1,1,002,740,002-798-585,798-585-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,1436.1/H-446/Harappa
861|<END>,861,<END>,002-803-240,3,1,1,1,1,1,002,240,002-803,803-240,Rakhigarhi,1.0,Eastern Headwaters,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,4154.1/-/Rakhigarhi
861|<END>,861,<END>,002-803-390-832,4,1,1,1,1,1,002,832,002-803-390,803-390-832,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2604.1/M-77/Mohenjo-daro
861|<END>,861,<END>,002-803-705-920,4,1,1,1,1,1,002,920,002-803-705,803-705-920,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,2257.1/M-656/Mohenjo-daro
861|<END>,861,<END>,002-806-231-773-740,5,1,1,1,1,1,002,740,002-806-231-773,806-231-773-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1176.1/H-135/Harappa
861|<END>,861,<END>,002-806-240-844-390,5,1,1,1,1,1,002,390,002-806-240-844,806-240-844-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2691.1/M-166/Mohenjo-daro
861|<END>,861,<END>,002-830-840-368,4,1,1,1,1,1,002,368,002-830-840,830-840-368,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:L,1.0,1.0,1.0,1414.1/H-410/Harappa
861|<END>,861,<END>,002-832,2,1,1,1,1,1,002,832,002,832,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,,0.0,1.0,1.0,2024.1/L-57/Lothal
861|<END>,861,<END>,002-840-032-844-405,5,1,1,1,1,1,002,405,002-840-032-844,840-032-844-405,Bakkar Buthi,1.0,Lower Indus,1.0,POT:T:g,1.0,,0.0,0.0,1.0,18.1/-/Bakkar Buthi
861|<END>,861,<END>,002-869-390,3,1,1,1,1,1,002,390,002-869,869-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3315.1/M-918/Mohenjo-daro
861|<END>,861,<END>,002-900-590-390-151,5,1,1,1,1,1,002,151,002-900-590-390,900-590-390-151,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,3246.1/M-834/Mohenjo-daro
861|<END>,861,<END>,002-904-740-032-820,5,1,1,1,1,1,002,820,002-904-740-032,904-740-032-820,Mohenjo-daro,1.0,Lower Indus,1.0,ROD,1.0,,0.0,0.0,0.0,4034.1/M-2087/Mohenjo-daro
861|<END>,861,<END>,002-920-817-408,4,1,1,1,1,1,002,408,002-920-817,920-817-408,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Gavi,1.0,0.0,1.0,771.2/H-1930/Harappa
861|<END>,861,<END>,003,1,1,1,1,1,1,003,003,,,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,1327.1/H-305/Harappa
861|<END>,861,<END>,003-002-064-003-480,5,1,1,1,1,1,003,480,003-002-064-003,002-064-003-480,Harappa,1.0,Inter-Riverine,1.0,POT:T:g,1.0,,0.0,0.0,0.0,543.1/-/Harappa
861|<END>,861,<END>,013-016-407,3,1,1,1,1,1,013,407,013-016,016-407,Harappa,1.0,Inter-Riverine,1.0,MISC,1.0,,0.0,0.0,1.0,1164.1/H-1014/Harappa
861|<END>,861,<END>,013-100,2,1,1,1,1,1,013,100,013,100,Lothal,1.0,Gujarat/Kutch,1.0,TAG:P,1.0,CompBull,1.0,0.0,1.0,2136.1/L-220/Lothal
861|<END>,861,<END>,140-136,2,1,1,1,1,1,140,136,140,136,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:B,1.0,Scene,1.0,0.0,1.0,4022.1/M-2033/Mohenjo-daro
861|<END>,861,<END>,175-752-740,3,1,1,1,1,1,175,740,175-752,752-740,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Phyt,1.0,0.0,0.0,600.1/H-2005/Harappa
861|<END>,861,<END>,297-820,2,1,1,1,1,1,297,820,297,820,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2378.1/M-1701/Mohenjo-daro
861|<END>,861,<END>,367-001-176-740,4,1,1,1,1,1,367,740,367-001-176,001-176-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1196.1/H-155/Harappa
861|<END>,861,<END>,368-001,2,1,1,1,1,1,368,001,368,001,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2531.1/M-1/Mohenjo-daro
861|<END>,861,<END>,368-001-142-617,4,1,1,1,1,1,368,617,368-001-142,001-142-617,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,Othr,1.0,0.0,1.0,3044.1/M-574/Mohenjo-daro
861|<END>,861,<END>,368-001-803-235-520,5,1,1,1,1,1,368,520,368-001-803-235,001-803-235-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,3219.1/M-806/Mohenjo-daro
861|<END>,861,<END>,368-480-003-390,4,1,1,1,1,1,368,390,368-480-003,480-003-390,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:O,1.0,1.0,1.0,2006.1/L-29/Lothal
861|<END>,861,<END>,368-717-740-622,4,1,1,1,1,1,368,622,368-717-740,717-740-622,Kalibangan,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:II,1.0,1.0,1.0,1881.1/K-6/Kalibangan
861|<END>,861,<END>,370-240,2,1,1,1,1,1,370,240,370,240,Harappa,1.0,Inter-Riverine,1.0,TAG:L,1.0,,0.0,0.0,1.0,941.1/H-1721/Harappa
861|<END>,861,<END>,392,1,1,1,1,1,1,392,392,,,Shikarpur,1.0,Gujarat/Kutch,1.0,POT:T:g,1.0,,0.0,0.0,1.0,5553.1/-/Shikarpur
861|<END>,861,<END>,401,1,1,1,1,1,1,401,401,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3360.1/M-967/Mohenjo-daro
861|<END>,861,<END>,455,1,1,1,1,1,1,455,455,,,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,4151.1/-/Dholavira
861|<END>,861,<END>,455-740-840-032-740,5,1,1,1,1,1,455,740,455-740-840-032,740-840-032-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2413.1/M-1796/Mohenjo-daro
861|<END>,861,<END>,740-031-243-617,4,1,1,1,1,1,740,617,740-031-243,031-243-617,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:U,1.0,1.0,1.0,2346.1/M-1714/Mohenjo-daro
861|<END>,861,<END>,740-400,2,1,1,1,1,1,740,400,740,400,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,1728.1/H-842/Harappa
861|<END>,861,<END>,741,1,1,1,1,1,1,741,741,,,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1168.1/H-102/Harappa
861|<END>,861,<END>,741-240-630-740,4,1,1,1,1,1,741,740,741-240-630,240-630-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1168.2/H-102/Harappa
861|<END>,861,<END>,741-374,2,1,1,1,1,1,741,374,741,374,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3102.1/M-663/Mohenjo-daro
861|<END>,861,<END>,742,1,1,1,1,1,1,742,742,,,Nausharo,1.0,Lower Indus,1.0,POT:T:g,1.0,,0.0,0.0,1.0,5378.1/Ns-78/Nausharo
861|<END>,861,<END>,742-520,2,1,1,1,1,1,742,520,742,520,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,4220.1/-/Dholavira
861|<END>,861,<END>,803,1,1,1,1,1,1,803,803,,,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,1995.1/L-17/Lothal
861|<END>,861,<END>,893-140-236,3,1,1,1,1,1,893,236,893-140,140-236,Gola Dhoro (Bagasra),1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,158.1/-/Gola Dhoro (Bagasra)
861|<END>,861,<END>,921-098-220-335,4,1,1,1,1,1,921,335,921-098-220,098-220-335,Shikarpur,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Rhin,1.0,1.0,1.0,5451.1/-/Shikarpur
<START>|001,<START>,001,820,1,15,15,2,2,4,820,820,,,Mohenjo-daro,0.7333,Lower Indus,0.7333,SEAL:S,0.6,Bull1:W,0.5,0.8667,0.7333,374.1/H-1893/Harappa; 897.2/H-2089/Harappa; 1086.1/H-26/Harappa; 1415.1/H-411/Harappa; 2321.1/M-1762/Mohenjo-daro
<START>|001,<START>,001,705-500-741,3,11,11,1,1,3,705,741,705-500,500-741,Lothal,1.0,Gujarat/Kutch,1.0,TAG:L,0.4545,Bull1,1.0,0.0,1.0,2068.1/L-124/Lothal; 2069.1/L-125/Lothal; 2070.1/L-126/Lothal; 2071.1/L-128/Lothal; 2072.1/L-129/Lothal
<START>|001,<START>,001,391-595-850-480,4,5,5,1,1,3,391,480,391-595-850,595-850-480,Mohenjo-daro,1.0,Lower Indus,1.0,IMPL,0.6,Zebu,1.0,0.2,1.0,2221.1/M-1892/Mohenjo-daro; 2362.1/M-2121/Mohenjo-daro; 2368.1/-/Mohenjo-daro; 2370.1/M-2118/Mohenjo-daro; 3680.1/M-1384/Mohenjo-daro
<START>|001,<START>,001,480,1,4,4,3,3,1,480,480,,,Hissam-dheri,0.5,Upper Indus,0.5,POT:T:g,1.0,,0.0,0.0,0.75,1872.1/Hd-3/Hissam-dheri; 1873.1/Hd-4/Hissam-dheri; 2152.1/L-274/Lothal; 2161.1/M-2061/Mohenjo-daro
<START>|001,<START>,001,692,1,4,4,2,2,2,692,692,,,Harappa,0.5,Inter-Riverine,0.5,TAB:B,0.5,Bull1:W,1.0,0.5,0.75,1710.2/H-821/Harappa; 1711.2/H-822/Harappa; 2218.1/M-1683/Mohenjo-daro; 2583.1/M-55/Mohenjo-daro
<START>|001,<START>,001,706-033-923-740,4,4,4,1,1,1,706,740,706-033-923,033-923-740,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,Elep,1.0,0.0,1.0,3001.1/M-527/Mohenjo-daro; 3002.1/M-528/Mohenjo-daro; 3003.1/M-529/Mohenjo-daro; 3004.1/M-530/Mohenjo-daro
<START>|001,<START>,001,140,1,3,3,1,1,1,140,140,,,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Goat:4,1.0,0.0,1.0,371.2/H-1771/Harappa; 383.2/H-1773/Harappa; 400.2/H-1772/Harappa
<START>|001,<START>,001,861-368,2,3,3,1,1,2,861,368,861,368,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,0.6667,Othr,0.6667,0.3333,1.0,3043.1/M-573/Mohenjo-daro; 3044.1/M-574/Mohenjo-daro; 3219.1/M-806/Mohenjo-daro
<START>|001,<START>,001,031,1,2,2,2,1,2,031,031,,,Mohenjo-daro,0.5,Lower Indus,1.0,SEAL:S,0.5,Bull1,1.0,0.5,1.0,3385.1/M-993/Mohenjo-daro; 5371.1/Ns-70/Nausharo
<START>|001,<START>,001,032,1,2,2,1,1,1,032,032,,,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,228.1/-/Harappa; 229.1/H-1312/Harappa
<START>|001,<START>,001,032-877-740,3,2,2,1,1,2,032,740,032-877,877-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,0.5,Bull1:W,1.0,1.0,1.0,1087.1/H-27/Harappa; 1184.1/H-143/Harappa
<START>|001,<START>,001,090,1,2,2,2,2,2,090,090,,,Harappa,0.5,Inter-Riverine,0.5,MISC,0.5,,0.0,0.5,0.0,164.1/H-1507/Harappa; 5225.1/-/Ur
<START>|001,<START>,001,255-435-690-740-900,5,2,2,1,1,1,255,900,255-435-690-740,435-690-740-900,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,Gaur,0.5,0.0,1.0,3000.1/M-525/Mohenjo-daro; 3741.1/M-1475/Mohenjo-daro
<START>|001,<START>,001,744-760-095-595,4,2,2,1,1,1,744,595,744-760-095,760-095-595,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,Bull1:W,1.0,0.0,1.0,2994.1/M-519/Mohenjo-daro; 2995.1/M-520/Mohenjo-daro
<START>|001,<START>,001,920,1,2,2,1,1,1,920,920,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,2551.1/M-23/Mohenjo-daro; 2757.1/M-234/Mohenjo-daro
<START>|001,<START>,001,003,1,1,1,1,1,1,003,003,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,1.0,3548.1/M-1197/Mohenjo-daro
<START>|001,<START>,001,003-111,2,1,1,1,1,1,003,111,003,111,Kot-Diji,1.0,Lower Indus,1.0,POT:T:g,1.0,,0.0,0.0,0.0,1972.1/Kd-7/Kot-Diji
<START>|001,<START>,001,003-900-703-741,4,1,1,1,1,1,003,741,003-900-703,900-703-741,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Gaur,1.0,1.0,1.0,4208.1/-/Dholavira
<START>|001,<START>,001,004-407,2,1,1,1,1,1,004,407,004,407,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3613.1/M-1308/Mohenjo-daro
<START>|001,<START>,001,012-440,2,1,1,1,1,1,012,440,012,440,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2236.1/M-1677/Mohenjo-daro
<START>|001,<START>,001,016-405,2,1,1,1,1,1,016,405,016,405,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:C,1.0,Gaur,1.0,1.0,1.0,2912.1/M-416/Mohenjo-daro
<START>|001,<START>,001,031-142,2,1,1,1,1,1,031,142,031,142,Mohenjo-daro,1.0,Lower Indus,1.0,POT:T:g,1.0,,0.0,0.0,0.0,2157.1/M-2064/Mohenjo-daro
<START>|001,<START>,001,032-388-480,3,1,1,1,1,1,032,480,032-388,388-480,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,814.1/H-2134/Harappa
<START>|001,<START>,001,032-390,2,1,1,1,1,1,032,390,032,390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:O,1.0,1.0,1.0,3993.1/M-1835/Mohenjo-daro
<START>|001,<START>,001,032-390-741,3,1,1,1,1,1,032,741,032-390,390-741,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2212.1/M-165/Mohenjo-daro
<START>|001,<START>,001,032-905-031,3,1,1,1,1,1,032,031,032-905,905-031,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,4177.1/-/Dholavira
<START>|001,<START>,001,033,1,1,1,1,1,1,033,033,,,Harappa,1.0,Inter-Riverine,1.0,POT:T:g,1.0,,0.0,0.0,0.0,1046.1/-/Harappa
<START>|001,<START>,001,033-220,2,1,1,1,1,1,033,220,033,220,Unknown,1.0,Other,1.0,SEAL:C,1.0,Gaur,1.0,1.0,0.0,5224.1/-/Unknown
<START>|001,<START>,001,033-812-125-354-304,5,1,1,1,1,1,033,304,033-812-125-354,812-125-354-304,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1557.1/H-642/Harappa
<START>|001,<START>,001,055-220-091,3,1,1,1,1,1,055,091,055-220,220-091,Saar,1.0,Persian Gulf,1.0,SEAL:C,1.0,,0.0,1.0,1.0,5229.1/-/Saar
<START>|001,<START>,001,060-820,2,1,1,1,1,1,060,820,060,820,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:V,1.0,1.0,1.0,4229.1/-/Dholavira
<START>|001,<START>,001,091-032,2,1,1,1,1,1,091,032,091,032,Karzakan,1.0,Persian Gulf,1.0,SEAL:C,1.0,Gaur,1.0,1.0,1.0,5228.1/-/Karzakan
<START>|001,<START>,001,095,1,1,1,1,1,1,095,095,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3427.1/M-1052/Mohenjo-daro
<START>|001,<START>,001,095-001-575-595,4,1,1,1,1,1,095,595,095-001-575,001-575-595,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3427.1/M-1052/Mohenjo-daro
<START>|001,<START>,001,095-595,2,1,1,1,1,1,095,595,095,595,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,Hgls,1.0,0.0,0.0,278.1/M-592/Mohenjo-daro
<START>|001,<START>,001,104-031-002-423,4,1,1,1,1,1,104,423,104-031-002,031-002-423,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,4164.1/-/Dholavira
<START>|001,<START>,001,111,1,1,1,1,1,1,111,111,,,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Unknown,1.0,1.0,0.0,4212.1/-/Dholavira
<START>|001,<START>,001,121-740,2,1,1,1,1,1,121,740,121,740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Rhin,1.0,1.0,1.0,2414.1/M-1910/Mohenjo-daro
<START>|001,<START>,001,139,1,1,1,1,1,1,139,139,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2882.1/M-386/Mohenjo-daro
<START>|001,<START>,001,140-388-443-740,4,1,1,1,1,1,140,740,140-388-443,388-443-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1422.1/H-420/Harappa
<START>|001,<START>,001,140-920-055,3,1,1,1,1,1,140,055,140-920,920-055,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,932.1/H-1710/Harappa
<START>|001,<START>,001,142,1,1,1,1,1,1,142,142,,,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Turt,1.0,0.0,1.0,1266.1/H-241/Harappa
<START>|001,<START>,001,142-617,2,1,1,1,1,1,142,617,142,617,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:C,1.0,,0.0,0.0,1.0,3735.1/M-1458/Mohenjo-daro
<START>|001,<START>,001,159,1,1,1,1,1,1,159,159,,,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,1504.1/H-536/Harappa
<START>|001,<START>,001,160-384-133,3,1,1,1,1,1,160,133,160-384,384-133,Unknown,1.0,Other,1.0,SEAL:C,1.0,Gaur,1.0,1.0,0.0,5223.1/-/Unknown
<START>|001,<START>,001,165-831-368,3,1,1,1,1,1,165,368,165-831,831-368,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1099.1/H-40/Harappa
<START>|001,<START>,001,176-740,2,1,1,1,1,1,176,740,176,740,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,4274.1/-/Dholavira
<START>|001,<START>,001,190-297,2,1,1,1,1,1,190,297,190,297,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Gaur,1.0,1.0,1.0,3461.1/M-1087/Mohenjo-daro
<START>|001,<START>,001,201-060,2,1,1,1,1,1,201,060,201,060,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:II,1.0,1.0,1.0,1120.1/H-61/Harappa
<START>|001,<START>,001,216-861-367,3,1,1,1,1,1,216,367,216-861,861-367,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1196.1/H-155/Harappa
<START>|001,<START>,001,220,1,1,1,1,1,1,220,220,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL,1.0,,0.0,1.0,0.0,3405.1/M-1020/Mohenjo-daro
<START>|001,<START>,001,233,1,1,1,1,1,1,233,233,,,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,4162.1/-/Dholavira
<START>|001,<START>,001,235-590-407-740,4,1,1,1,1,1,235,740,235-590-407,590-407-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3615.1/M-1310/Mohenjo-daro
<START>|001,<START>,001,235-798-740,3,1,1,1,1,1,235,740,235-798,798-740,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,0.0,4265.1/-/Dholavira
<START>|001,<START>,001,243-150,2,1,1,1,1,1,243,150,243,150,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Gaur,1.0,1.0,1.0,2775.1/M-252/Mohenjo-daro
<START>|001,<START>,001,250,1,1,1,1,1,1,250,250,,,Nausharo,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,4894.1/Ns-56/Nausharo
<START>|001,<START>,001,250-031,2,1,1,1,1,1,250,031,250,031,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:L,1.0,1.0,1.0,2233.1/M-1744/Mohenjo-daro
<START>|001,<START>,001,250-542,2,1,1,1,1,1,250,542,250,542,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1068.1/H-7/Harappa
<START>|001,<START>,001,255-368,2,1,1,1,1,1,255,368,255,368,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:C,1.0,Gaur,1.0,1.0,0.0,4247.1/-/Dholavira
<START>|001,<START>,001,255-435-690-740,4,1,1,1,1,1,255,740,255-435-690,435-690-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,0.0,3645.1/M-1340/Mohenjo-daro
<START>|001,<START>,001,262-615-063,3,1,1,1,1,1,262,063,262-615,615-063,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2042.1/L-88/Lothal
<START>|001,<START>,001,309-165,2,1,1,1,1,1,309,165,309,165,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2280.1/M-1724/Mohenjo-daro
<START>|001,<START>,001,315-063-220-820,4,1,1,1,1,1,315,820,315-063-220,063-220-820,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,3995.1/M-1843/Mohenjo-daro
<START>|001,<START>,001,322-920-740,3,1,1,1,1,1,322,740,322-920,920-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2876.1/M-380/Mohenjo-daro
<START>|001,<START>,001,324-794-741,3,1,1,1,1,1,324,741,324-794,794-741,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,3487.1/M-1116/Mohenjo-daro
<START>|001,<START>,001,325-740,2,1,1,1,1,1,325,740,325,740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3583.1/M-1276/Mohenjo-daro
<START>|001,<START>,001,351-368,2,1,1,1,1,1,351,368,351,368,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,1.0,3562.1/M-1228/Mohenjo-daro
<START>|001,<START>,001,360,1,1,1,1,1,1,360,360,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,0.0,3597.1/M-1292/Mohenjo-daro
<START>|001,<START>,001,371-255-861-368,4,1,1,1,1,1,371,368,371-255-861,255-861-368,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2531.1/M-1/Mohenjo-daro
<START>|001,<START>,001,371-407,2,1,1,1,1,1,371,407,371,407,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3374.1/M-981/Mohenjo-daro
<START>|001,<START>,001,374-920,2,1,1,1,1,1,374,920,374,920,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:T,1.0,1.0,1.0,3252.1/M-840/Mohenjo-daro
<START>|001,<START>,001,390-060-233-550-527,5,1,1,1,1,1,390,527,390-060-233-550,060-233-550-527,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,1985.1/L-2/Lothal
<START>|001,<START>,001,390-595-002-350,4,1,1,1,1,1,390,350,390-595-002,595-002-350,Kalibangan,1.0,Inter-Riverine,1.0,TAG:L,1.0,Bull1,1.0,0.0,0.0,1944.3/K-89/Kalibangan
<START>|001,<START>,001,415-803,2,1,1,1,1,1,415,803,415,803,Ur,1.0,Mesopotamia,1.0,SEAL:C,1.0,Gaur,1.0,1.0,1.0,3898.1/-/Ur
<START>|001,<START>,001,426-033,2,1,1,1,1,1,426,033,426,033,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2898.1/M-402/Mohenjo-daro
<START>|001,<START>,001,440,1,1,1,1,1,1,440,440,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Elep,1.0,1.0,0.0,3515.1/M-1154/Mohenjo-daro
