NGram,Length,Count,TextCount,SiteCount,RegionCount,TypeCount,StartPct,EndPct,WholeTextPct,InternalPct,PositionEntropy10,DominantLeft,DominantLeftShare,DominantRight,DominantRightShare,DominantFrame,DominantFrameShare,LeftEntropy,RightEntropy,NeighborDiversity,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,SealPct,CompletePct,NameAnchorScore,TitleMarkerScore,CrossSiteAnchorScore,FormulaRiskScore,WorkingClass,Examples
001-061,2,2,2,2,2,2,0.0,0.0,0.0,1.0,0.0,694,0.5,740,1.0,694|740,0.5,1.0,0.0,0.5,Mohenjo-daro,0.5,Lower Indus,0.5,0.5,1.0,0.6168,0.3947,0.5659,0.2747,UnclassifiedOnomasticLead,2784.1/M-261/Mohenjo-daro; 4059.1/H-1198/Harappa
190-002,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,125,0.5,617,0.5,125|617,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2226.1/M-1692/Mohenjo-daro; 3088.1/M-639/Mohenjo-daro
032-861,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,520,0.5,002,0.5,520|002,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2342.1/M-1661/Mohenjo-daro; 3650.1/M-1346/Mohenjo-daro
031-243,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,740,0.5,617,0.5,740|617,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2346.1/M-1714/Mohenjo-daro; 2686.1/M-160/Mohenjo-daro
002-156,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,252,0.5,061,0.5,252|061,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2402.1/M-1901/Mohenjo-daro; 3194.1/M-780/Mohenjo-daro
140-820,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,005,0.5,032,0.5,005|032,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2461.1/M-1853/Mohenjo-daro; 3084.1/M-634/Mohenjo-daro
252-741,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,791,0.5,510,0.5,791|510,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2463.1/M-1834/Mohenjo-daro; 3149.1/M-725/Mohenjo-daro
742-798,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,460,0.5,235,0.5,460|235,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2470.1/M-1972/Mohenjo-daro; 2883.1/M-387/Mohenjo-daro
002-072,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,817,0.5,406,0.5,817|406,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2528.1/M-1961/Mohenjo-daro; 3529.1/M-1169/Mohenjo-daro
255-861,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,371,0.5,368,0.5,371|368,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2531.1/M-1/Mohenjo-daro; 2618.1/M-91/Mohenjo-daro
814-002,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,560,0.5,016,0.5,560|016,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2545.1/M-17/Mohenjo-daro; 2619.1/M-92/Mohenjo-daro
231-032,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,798,0.5,226,0.5,798|226,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2585.1/M-57/Mohenjo-daro; 3529.1/M-1169/Mohenjo-daro
220-060,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,004,0.5,706,0.5,004|706,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2592.1/M-64/Mohenjo-daro; 3268.1/M-856/Mohenjo-daro
081-741,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,272,0.5,233,0.5,272|233,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2612.1/M-85/Mohenjo-daro; 2728.1/M-203/Mohenjo-daro
220-820,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,065,0.5,413,0.5,065|413,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2635.1/M-108/Mohenjo-daro; 3995.1/M-1843/Mohenjo-daro
001-233,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,821,0.5,320,0.5,821|320,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2638.1/M-111/Mohenjo-daro; 3252.1/M-840/Mohenjo-daro
301-002,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,190,0.5,803,0.5,190|803,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2642.1/M-115/Mohenjo-daro; 2765.1/M-242/Mohenjo-daro
741-416,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,849,0.5,151,0.5,849|151,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2813.1/M-293/Mohenjo-daro; 3364.1/M-971/Mohenjo-daro
706-760,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,466,0.5,740,0.5,466|740,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2832.1/M-314/Mohenjo-daro; 3474.1/M-1103/Mohenjo-daro
388-002,2,2,2,1,1,2,0.0,0.0,0.0,1.0,0.0,385,0.5,803,0.5,385|803,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,2855.1/M-359/Mohenjo-daro; 3343.1/M-948/Mohenjo-daro
407-001,2,2,2,1,1,2,0.0,0.0,0.0,1.0,0.0,371,0.5,142,0.5,371|142,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,3374.1/M-981/Mohenjo-daro; 3613.1/M-1308/Mohenjo-daro
590-292,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,520,0.5,861,0.5,520|861,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,3467.1/M-1095/Mohenjo-daro; 3621.1/M-1316/Mohenjo-daro
615-742,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,920,0.5,921,0.5,920|921,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6168,0.5297,0.4659,0.1747,UnclassifiedOnomasticLead,3579.1/M-1272/Mohenjo-daro; 3906.1/M-1666/Mohenjo-daro
031-350-400,3,4,4,3,3,2,0.25,0.25,0.0,0.5,0.9464,002,0.25,520,0.5,002|<END>,0.25,1.0,0.9464,0.9732,Mohenjo-daro,0.5,Lower Indus,0.5,0.75,0.75,0.6166,0.4266,0.5908,0.252,UnclassifiedOnomasticLead,143.1/-/Dholavira; 1501.1/H-530/Harappa; 2451.1/M-1801/Mohenjo-daro; 2786.1/M-263/Mohenjo-daro
480-031,2,5,5,2,2,3,0.2,0.4,0.0,0.4,0.865,388,0.2,<END>,0.4,388|<END>,0.2,1.0,0.9602,0.9801,Harappa,0.6,Inter-Riverine,0.6,0.4,0.8,0.6165,0.5635,0.4658,0.2786,UnclassifiedOnomasticLead,866.2/H-2133/Harappa; 1402.1/H-389/Harappa; 1621.1/H-718/Harappa; 2255.1/M-1765/Mohenjo-daro; 3682.1/M-1386/Mohenjo-daro
033-032,2,5,5,1,1,4,0.0,0.0,0.0,1.0,0.865,706,0.4,070,0.4,706|070,0.4,0.9602,0.961,0.9606,Mohenjo-daro,1.0,Lower Indus,1.0,0.6,0.8,0.6165,0.5082,0.4108,0.1986,UnclassifiedOnomasticLead,2539.1/M-10/Mohenjo-daro; 2851.1/M-355/Mohenjo-daro; 3115.1/M-677/Mohenjo-daro; 3673.1/M-1375/Mohenjo-daro; 3840.1/M-1650/Mohenjo-daro
689,1,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,615,0.5,<START>|615,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.6158,0.6657,0.5405,0.5696,UnclassifiedOnomasticLead,2589.1/M-61/Mohenjo-daro; 3097.1/M-655/Mohenjo-daro
031-017-575,3,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,032,0.5,740,1.0,032|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,0.5,0.5,0.6158,0.2377,0.4905,0.2697,UnclassifiedOnomasticLead,2694.1/M-169/Mohenjo-daro; 3679.1/M-1383/Mohenjo-daro
070-741-150,3,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,255,0.5,221,0.5,255|221,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.6158,0.3877,0.3655,0.2697,UnclassifiedOnomasticLead,2975.2/M-494/Mohenjo-daro; 2976.2/M-495/Mohenjo-daro
001-031,2,6,6,2,2,2,0.0,0.0,0.0,1.0,0.9206,140,0.5,740,0.5,140|740,0.5,0.8962,0.8962,0.8962,Harappa,0.5,Inter-Riverine,0.5,0.5,1.0,0.6152,0.505,0.4903,0.2283,UnclassifiedOnomasticLead,371.2/H-1771/Harappa; 383.2/H-1773/Harappa; 400.2/H-1772/Harappa; 2414.1/M-1910/Mohenjo-daro; 2593.1/M-65/Mohenjo-daro
117,1,3,3,3,3,2,1.0,0.6667,0.6667,0.0,0.9183,<START>,1.0,<END>,0.6667,<START>|<END>,0.6667,0.0,0.9183,0.4592,Hajar,0.3333,Persian Gulf,0.3333,0.6667,1.0,0.6151,0.665,0.657,0.6879,UnclassifiedOnomasticLead,160.1/-/Hajar; 1150.1/H-94/Harappa; 3293.1/M-887/Mohenjo-daro
060-741-240,3,3,3,3,3,2,0.0,0.0,0.0,1.0,0.9183,920,1.0,232,0.3333,920|232,0.3333,0.0,1.0,0.5,Harappa,0.3333,Inter-Riverine,0.3333,0.6667,0.6667,0.6151,0.2773,0.657,0.2879,UnclassifiedOnomasticLead,1145.1/H-89/Harappa; 2339.1/M-1757/Mohenjo-daro; 5560.1/-/Rakhigarhi
002-032-070,3,3,3,2,2,1,0.0,0.0,0.0,1.0,0.0,861,0.6667,590,0.6667,861|590,0.6667,0.9183,0.9183,0.9183,Harappa,0.6667,Inter-Riverine,0.6667,1.0,0.6667,0.6151,0.3818,0.5653,0.2212,UnclassifiedOnomasticLead,1540.1/H-597/Harappa; 1540.2/H-597/Harappa; 3422.1/M-1045/Mohenjo-daro
240-231-520,3,3,3,2,2,2,0.3333,0.0,0.0,0.6667,1.0,<START>,0.3333,400,0.3333,<START>|400,0.3333,1.0,1.0,1.0,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,1.0,0.6151,0.439,0.4819,0.2212,UnclassifiedOnomasticLead,1781.2/H-899/Harappa; 2832.1/M-314/Mohenjo-daro; 3511.1/M-1150/Mohenjo-daro
741-233,2,4,4,2,1,1,0.0,0.0,0.0,1.0,0.9464,250,0.25,803,0.25,250|803,0.25,1.0,1.0,1.0,Mohenjo-daro,0.75,Lower Indus,1.0,1.0,1.0,0.6151,0.5556,0.4528,0.157,UnclassifiedOnomasticLead,96.1/C-8/Chanhu-daro; 2612.1/M-85/Mohenjo-daro; 3091.1/M-647/Mohenjo-daro; 3200.1/M-786/Mohenjo-daro
156,1,107,107,8,3,7,0.1121,0.8037,0.0841,0.1682,0.3789,003,0.3364,<END>,0.8037,003|<END>,0.3364,0.7447,0.3683,0.5565,Harappa,0.5888,Inter-Riverine,0.5981,0.4299,0.8879,0.6147,0.7841,0.7287,0.7309,TitleOrClassifierMarkerCandidate,10.1/Ad-5/Allahdino; 108.1/C-21/Chanhu-daro; 128.1/-/Dholavira; 182.1/H-1461/Harappa; 234.2/-/Harappa
233-388,2,5,5,3,2,3,0.4,0.2,0.2,0.6,0.961,<START>,0.4,527,0.4,<START>|<END>,0.2,0.961,0.961,0.961,Lothal,0.4,Lower Indus,0.6,0.8,0.6,0.6145,0.5902,0.5301,0.3086,UnclassifiedOnomasticLead,21.1/Blk-3/Bala-kot; 2017.1/L-46/Lothal; 2129.2/L-211/Lothal; 2615.1/M-88/Mohenjo-daro; 2866.1/M-370/Mohenjo-daro
032-031-240-636-740,5,3,3,1,1,1,0.0,0.0,0.0,1.0,0.0,171,1.0,400,1.0,171|400,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.6144,0.1423,0.44,0.3179,UnclassifiedOnomasticLead,1323.2/H-301/Harappa; 1787.2/H-905/Harappa; 1864.2/H-988/Harappa
235-233-705-033-585,5,3,3,1,1,1,0.0,0.0,0.0,1.0,0.0,806,1.0,407,1.0,806|407,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.6144,0.1423,0.44,0.3179,UnclassifiedOnomasticLead,2523.1/-/Mohenjo-daro; 3776.1/M-1523/Mohenjo-daro; 3777.1/M-1524/Mohenjo-daro
435-690-740-900-003,5,3,3,1,1,1,0.0,0.0,0.0,1.0,0.0,255,1.0,422,1.0,255|422,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.6144,0.1423,0.44,0.3179,UnclassifiedOnomasticLead,3742.1/M-1476/Mohenjo-daro; 3745.1/M-1479/Mohenjo-daro; 3746.1/M-1480/Mohenjo-daro
060-415-220,3,4,4,3,2,2,0.0,0.0,0.0,1.0,0.8113,920,0.5,520,0.5,920|176,0.25,0.9464,0.9464,0.9464,Mohenjo-daro,0.5,Lower Indus,0.75,1.0,0.75,0.6141,0.402,0.5649,0.202,UnclassifiedOnomasticLead,83.1/C-62/Chanhu-daro; 479.1/H-1669/Harappa; 2689.1/M-163/Mohenjo-daro; 2861.1/M-365/Mohenjo-daro
002-016-220,3,4,4,3,2,1,0.0,0.0,0.0,1.0,0.9464,820,0.5,740,0.5,820|151,0.25,0.9464,0.9464,0.9464,Mohenjo-daro,0.5,Lower Indus,0.75,1.0,0.75,0.6141,0.402,0.5649,0.202,UnclassifiedOnomasticLead,1491.1/H-514/Harappa; 2510.1/M-1884/Mohenjo-daro; 2581.1/M-53/Mohenjo-daro; 3853.1/Ns-5/Nausharo
226,1,41,41,9,4,8,0.1951,0.6585,0.0976,0.2439,0.6235,032,0.3415,<END>,0.6585,032|<END>,0.1707,0.8164,0.573,0.6947,Mohenjo-daro,0.5854,Lower Indus,0.6829,0.6829,0.7073,0.6136,0.7498,0.7818,0.615,UnclassifiedOnomasticLead,19.1/Blk-1/Bala-kot; 75.1/C-79/Chanhu-daro; 111.1/C-24/Chanhu-daro; 317.1/H-1321/Harappa; 815.2/H-2154/Harappa
360,1,12,12,4,3,7,0.6667,0.25,0.1667,0.25,0.9426,<START>,0.6667,<END>,0.25,<START>|<END>,0.1667,0.6826,0.9599,0.8213,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.6667,0.6134,0.7097,0.6313,0.5543,UnclassifiedOnomasticLead,623.1/H-1706/Harappa; 679.3/H-2217/Harappa; 1944.1/K-89/Kalibangan; 2352.1/M-2078/Mohenjo-daro; 2656.1/M-129/Mohenjo-daro
772,1,10,10,2,2,2,0.1,0.2,0.1,0.8,0.9855,240,0.4,740,0.8,240|740,0.4,0.8814,0.7219,0.8016,Mohenjo-daro,0.8,Lower Indus,0.8,1.0,0.8,0.6133,0.6539,0.5847,0.467,UnclassifiedOnomasticLead,1075.1/H-14/Harappa; 1516.1/H-562/Harappa; 2348.1/M-1988/Mohenjo-daro; 2645.1/M-118/Mohenjo-daro; 2679.1/M-152/Mohenjo-daro
923,1,45,45,4,3,6,0.1556,0.0444,0.0444,0.8444,0.8355,033,0.3111,740,0.8889,033|740,0.3111,0.8273,0.3362,0.5817,Mohenjo-daro,0.8444,Lower Indus,0.8667,0.6222,0.8,0.6131,0.6433,0.6601,0.5583,UnclassifiedOnomasticLead,157.1/Grb-1/Gharo Bhiro; 223.1/H-1042/Harappa; 675.2/H-1903/Harappa; 792.1/H-1835/Harappa; 956.1/H-2335/Harappa
001-176,2,3,3,3,3,2,0.0,0.0,0.0,1.0,0.9183,367,0.3333,740,0.6667,367|740,0.3333,1.0,0.9183,0.9591,Harappa,0.3333,Inter-Riverine,0.3333,1.0,1.0,0.6128,0.5374,0.6395,0.2262,UnclassifiedOnomasticLead,1196.1/H-155/Harappa; 2868.1/M-372/Mohenjo-daro; 4208.1/-/Dholavira
740-220,2,3,3,3,3,3,0.3333,1.0,0.3333,0.0,0.9183,550,0.3333,<END>,1.0,550|<END>,0.3333,1.0,0.0,0.5,Chandigarh,0.3333,Eastern Headwaters,0.3333,0.0,0.0,0.6128,0.4893,0.5895,0.5429,UnclassifiedOnomasticLead,53.1/Ch-1/Chandigarh; 115.1/C-33/Chanhu-daro; 3377.1/-/Dholavira
798-240-705-033,4,2,2,2,1,1,0.0,0.0,0.0,1.0,1.0,002,1.0,520,0.5,002|520,0.5,0.0,1.0,0.5,Chanhu-daro,0.5,Lower Indus,1.0,1.0,0.5,0.6128,0.2877,0.5645,0.2797,UnclassifiedOnomasticLead,95.1/C-7/Chanhu-daro; 2578.1/M-50/Mohenjo-daro
456,1,6,6,3,2,2,0.6667,0.1667,0.1667,0.3333,0.9697,<START>,0.6667,741,0.1667,<START>|741,0.1667,0.7897,1.0,0.8948,Mohenjo-daro,0.6667,Lower Indus,0.8333,1.0,0.8333,0.6126,0.7325,0.5894,0.515,UnclassifiedOnomasticLead,72.1/C-76/Chanhu-daro; 1559.1/H-644/Harappa; 2743.1/M-219/Mohenjo-daro; 3511.1/M-1150/Mohenjo-daro; 3571.1/M-1264/Mohenjo-daro
870,1,3,3,2,1,2,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,740,0.3333,<START>|740,0.3333,0.0,1.0,0.5,Harappa,0.6667,Inter-Riverine,1.0,1.0,0.3333,0.6118,0.672,0.5641,0.5879,UnclassifiedOnomasticLead,1151.1/H-96/Harappa; 1525.1/H-572/Harappa; 1917.1/K-54/Kalibangan
705-033-585,3,4,4,2,2,2,0.0,0.0,0.0,1.0,0.8113,233,0.75,407,0.75,233|407,0.75,0.8113,0.8113,0.8113,Mohenjo-daro,0.75,Lower Indus,0.75,0.25,0.75,0.6116,0.304,0.5016,0.252,UnclassifiedOnomasticLead,1177.1/H-136/Harappa; 2523.1/-/Mohenjo-daro; 3776.1/M-1523/Mohenjo-daro; 3777.1/M-1524/Mohenjo-daro
032-590-390,3,7,7,3,3,2,0.2857,0.2857,0.0,0.4286,0.9751,002,0.4286,740,0.4286,002|<END>,0.2857,0.9212,0.9212,0.9212,Lothal,0.4286,Gujarat/Kutch,0.4286,0.5714,0.5714,0.6109,0.4212,0.5602,0.2747,UnclassifiedOnomasticLead,2081.1/L-139/Lothal; 2116.1/L-196/Lothal; 2118.2/L-198/Lothal; 2448.1/M-1739/Mohenjo-daro; 3169.1/M-746/Mohenjo-daro
219,1,7,7,2,2,2,0.7143,0.0,0.0,0.2857,0.9212,<START>,0.7143,740,0.2857,<START>|740,0.2857,0.8631,0.963,0.913,Harappa,0.7143,Inter-Riverine,0.7143,0.4286,1.0,0.6109,0.7021,0.5138,0.5175,UnclassifiedOnomasticLead,225.1/-/Harappa; 1141.1/H-85/Harappa; 1257.1/H-230/Harappa; 1270.1/H-245/Harappa; 1704.2/H-815/Harappa
002-335-740,3,2,2,2,1,2,0.0,0.5,0.0,0.5,1.0,630,0.5,<END>,0.5,630|<END>,0.5,1.0,1.0,1.0,Harappa,0.5,Inter-Riverine,1.0,1.0,0.5,0.6108,0.4627,0.4888,0.2697,UnclassifiedOnomasticLead,1517.1/H-563/Harappa; 1902.1/K-28/Kalibangan
060-003,2,7,7,5,5,3,0.0,0.0,0.0,1.0,0.5917,692,0.1429,390,0.2857,692|426,0.1429,1.0,0.9755,0.9878,Mohenjo-daro,0.4286,Lower Indus,0.4286,0.8571,1.0,0.6105,0.5631,0.6672,0.1939,UnclassifiedOnomasticLead,40.1/B-21/Banawali; 374.2/H-1893/Harappa; 1971.1/-/Kish; 2044.1/L-90/Lothal; 2607.1/M-80/Mohenjo-daro
415-220-705-033,4,3,3,1,1,2,0.0,0.0,0.0,1.0,1.0,002,0.3333,520,0.3333,002|520,0.3333,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6104,0.4123,0.4386,0.1645,UnclassifiedOnomasticLead,2178.1/M-1696/Mohenjo-daro; 2422.1/M-1954/Mohenjo-daro; 2861.1/M-365/Mohenjo-daro
098,1,10,10,4,3,4,0.7,0.3,0.2,0.2,0.9372,<START>,0.7,400,0.5,<START>|400,0.5,0.6784,0.8427,0.7606,Harappa,0.6,Inter-Riverine,0.6,0.4,0.9,0.6093,0.6819,0.6083,0.562,UnclassifiedOnomasticLead,281.1/H-1331/Harappa; 520.1/H-2034/Harappa; 797.1/H-2033/Harappa; 1367.1/H-347/Harappa; 1675.1/H-784/Harappa
697,1,10,10,2,2,3,0.3,0.7,0.2,0.2,0.7298,<START>,0.3,<END>,0.7,510|<END>,0.2,0.9464,0.7298,0.8381,Harappa,0.8,Inter-Riverine,0.8,0.0,1.0,0.6093,0.6601,0.4683,0.562,UnclassifiedOnomasticLead,193.1/H-1083/Harappa; 194.1/H-1082/Harappa; 195.1/H-1081/Harappa; 969.1/-/Harappa; 1596.1/H-690/Harappa
002-220,2,22,22,5,4,7,0.2273,0.2273,0.1364,0.6818,0.8999,<START>,0.2273,<END>,0.2273,<START>|<END>,0.1364,0.9166,0.9133,0.9149,Mohenjo-daro,0.5455,Lower Indus,0.5455,0.6364,0.5,0.6092,0.5981,0.636,0.3151,UnclassifiedOnomasticLead,27.1/B-1/Banawali; 41.1/B-23/Banawali; 223.1/H-1042/Harappa; 1190.1/H-149/Harappa; 1394.1/H-375/Harappa
001-100,2,5,5,3,3,4,0.2,0.4,0.0,0.4,0.961,<START>,0.2,<END>,0.4,<START>|700,0.2,1.0,0.961,0.9805,Mohenjo-daro,0.6,Lower Indus,0.6,0.6,0.6,0.6085,0.5735,0.558,0.2786,UnclassifiedOnomasticLead,1227.3/H-196/Harappa; 2493.1/M-709/Mohenjo-daro; 2898.1/M-402/Mohenjo-daro; 3594.1/M-1289/Mohenjo-daro; 4349.1/-/Dholavira
683,1,3,3,2,2,2,1.0,0.3333,0.3333,0.0,0.9183,<START>,1.0,861,0.3333,<START>|861,0.3333,0.0,1.0,0.5,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.6667,0.6084,0.6553,0.5796,0.6379,UnclassifiedOnomasticLead,2240.1/M-1674/Mohenjo-daro; 2764.1/M-241/Mohenjo-daro; 5400.1/Rjd-3/Rodji
518,1,7,7,2,2,1,0.5714,0.0,0.0,0.4286,0.9165,<START>,0.5714,176,0.1429,220|176,0.1429,0.8322,1.0,0.9161,Mohenjo-daro,0.8571,Lower Indus,0.8571,1.0,0.8571,0.608,0.7269,0.5485,0.4604,UnclassifiedOnomasticLead,1148.1/H-92/Harappa; 2232.1/M-1916/Mohenjo-daro; 2233.1/M-1744/Mohenjo-daro; 2596.1/M-68/Mohenjo-daro; 2776.1/M-253/Mohenjo-daro
032-220-240-055,4,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,002,0.5,161,0.5,002|161,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6078,0.3977,0.4627,0.1797,UnclassifiedOnomasticLead,2417.1/M-1728/Mohenjo-daro; 3572.1/M-1265/Mohenjo-daro
002-231-705-033,4,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,564,0.5,465,0.5,564|465,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6078,0.3977,0.4627,0.1797,UnclassifiedOnomasticLead,2533.1/M-4/Mohenjo-daro; 2613.1/M-86/Mohenjo-daro
706-033-032-070,4,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,235,0.5,061,0.5,235|061,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6078,0.3977,0.4627,0.1797,UnclassifiedOnomasticLead,2539.1/M-10/Mohenjo-daro; 3115.1/M-677/Mohenjo-daro
125-390-002-235,4,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,632,0.5,240,0.5,632|240,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6078,0.3977,0.4627,0.1797,UnclassifiedOnomasticLead,2566.1/M-38/Mohenjo-daro; 3159.1/M-735/Mohenjo-daro
002-350-460-798,4,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,814,0.5,740,0.5,814|740,0.5,1.0,1.0,1.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.6078,0.3977,0.4627,0.1797,UnclassifiedOnomasticLead,2619.1/M-92/Mohenjo-daro; 3459.1/M-1085/Mohenjo-daro
741-415,2,4,4,3,3,2,0.25,0.0,0.0,0.75,0.9464,315,0.25,100,0.5,315|100,0.25,1.0,1.0,1.0,Mohenjo-daro,0.5,Lower Indus,0.5,0.75,0.75,0.6076,0.5631,0.5877,0.257,UnclassifiedOnomasticLead,1137.1/H-80/Harappa; 2921.1/M-427/Mohenjo-daro; 3100.1/M-661/Mohenjo-daro; 3861.1/Pbm-1/Pabumath
033-095,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,706,0.5,520,1.0,706|520,0.5,1.0,0.0,0.5,Harappa,1.0,Inter-Riverine,1.0,0.5,0.5,0.6068,0.3697,0.4874,0.2747,UnclassifiedOnomasticLead,1575.1/H-660/Harappa; 2919.1/H-2584/Harappa
